source_table,AlbumId,Title,ArtistId,Name,CustomerId,FirstName,LastName,Company,Address,City,State,Country,PostalCode,Phone,Fax,Email,SupportRepId,EmployeeId,ReportsTo,BirthDate,HireDate,GenreId,InvoiceId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,InvoiceLineId,TrackId,UnitPrice,Quantity,MediaTypeId,PlaylistId,Composer,Milliseconds,Bytes
Album,235.0,How To Dismantle An Atomic Bomb,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,236.0,Pop,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,237.0,Rattle And Hum,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,238.0,The Best Of 1980-1990,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,239.0,War,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,240.0,Zooropa,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,241.0,UB40 The Best Of - Volume Two [UK],151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,242.0,Diver Down,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,243.0,"The Best Of Van Halen, Vol. I",152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,244.0,Van Halen,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,245.0,Van Halen III,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,246.0,Contraband,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,247.0,Vinicius De Moraes,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,248.0,Ao Vivo [IMPORT],155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,249.0,"The Office, Season 1",156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,250.0,"The Office, Season 2",156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,251.0,"The Office, Season 3",156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,252.0,Un-Led-Ed,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,253.0,"Battlestar Galactica (Classic), Season 1",158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,254.0,Aquaman,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,255.0,Instant Karma: The Amnesty International Campaign to Save Darfur,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,256.0,Speak of the Devil,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,257.0,20th Century Masters - The Millennium Collection: The Best of Scorpions,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,258.0,House of Pain,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,259.0,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,260.0,Cake: B-Sides and Rarities,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,261.0,"LOST, Season 4",149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,262.0,Quiet Songs,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,263.0,Muso Ko,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,264.0,Realize,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,265.0,Every Kind of Light,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,266.0,Duos II,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,267.0,Worlds,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,268.0,The Best of Beethoven,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,269.0,Temple of the Dog,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,270.0,Carry On,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,271.0,Revelations,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,272.0,Adorate Deum: Gregorian Chant from the Proper of the Mass,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,273.0,Allegri: Miserere,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,274.0,Pachelbel: Canon & Gigue,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,275.0,Vivaldi: The Four Seasons,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,276.0,Bach: Violin Concertos,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,277.0,Bach: Goldberg Variations,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,278.0,Bach: The Cello Suites,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,279.0,Handel: The Messiah (Highlights),213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,280.0,The World of Classical Favourites,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,281.0,Sir Neville Marriner: A Celebration,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,282.0,Mozart: Wind Concertos,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,283.0,Haydn: Symphonies 99 - 104,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,284.0,Beethoven: Symhonies Nos. 5 & 6,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,285.0,A Soprano Inspired,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,286.0,Great Opera Choruses,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,287.0,Wagner: Favourite Overtures,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,288.0,"Fauré: Requiem, Ravel: Pavane & Others",222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,289.0,Tchaikovsky: The Nutcracker,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,290.0,The Last Night of the Proms,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,291.0,Puccini: Madama Butterfly - Highlights,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,292.0,"Holst: The Planets, Op. 32 & Vaughan Williams: Fantasies",226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,293.0,Pavarotti's Opera Made Easy,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,294.0,Great Performances - Barber's Adagio and Other Romantic Favorites for Strings,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,295.0,Carmina Burana,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,296.0,"A Copland Celebration, Vol. I",230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,297.0,Bach: Toccata & Fugue in D Minor,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,298.0,Prokofiev: Symphony No.1,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,299.0,Scheherazade,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,300.0,Bach: The Brandenburg Concertos,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,301.0,Chopin: Piano Concertos Nos. 1 & 2,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,302.0,Mascagni: Cavalleria Rusticana,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,303.0,Sibelius: Finlandia,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,304.0,Beethoven Piano Sonatas: Moonlight & Pastorale,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,305.0,Great Recordings of the Century - Mahler: Das Lied von der Erde,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,306.0,Elgar: Cello Concerto & Vaughan Williams: Fantasias,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,307.0,"Adams, John: The Chairman Dances",242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,308.0,"Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory",243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,309.0,Palestrina: Missa Papae Marcelli & Allegri: Miserere,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,310.0,Prokofiev: Romeo & Juliet,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,311.0,Strauss: Waltzes,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,312.0,Berlioz: Symphonie Fantastique,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,313.0,Bizet: Carmen Highlights,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,314.0,English Renaissance,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,315.0,Handel: Music for the Royal Fireworks (Original Version 1749),208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,316.0,Grieg: Peer Gynt Suites & Sibelius: Pelléas et Mélisande,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,317.0,Mozart Gala: Famous Arias,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,318.0,SCRIABIN: Vers la flamme,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,319.0,Armada: Music from the Courts of England and Spain,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,320.0,Mozart: Symphonies Nos. 40 & 41,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,321.0,Back to Black,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,322.0,Frank,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,323.0,Carried to Dust (Bonus Track Version),253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,324.0,Beethoven: Symphony No. 6 'Pastoral' Etc.,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,325.0,Bartok: Violin & Viola Concertos,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,326.0,Mendelssohn: A Midsummer Night's Dream,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,327.0,Bach: Orchestral Suites Nos. 1 - 4,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,328.0,"Charpentier: Divertissements, Airs & Concerts",258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,329.0,South American Getaway,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,330.0,Górecki: Symphony No. 3,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,331.0,Purcell: The Fairy Queen,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,332.0,The Ultimate Relexation Album,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,333.0,Purcell: Music for the Queen Mary,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,334.0,Weill: The Seven Deadly Sins,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,335.0,"J.S. Bach: Chaconne, Suite in E Minor, Partita in E Major & Prelude, Fugue and Allegro",265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,336.0,Prokofiev: Symphony No.5 & Stravinksy: Le Sacre Du Printemps,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,337.0,"Szymanowski: Piano Works, Vol. 1",266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,338.0,Nielsen: The Six Symphonies,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,339.0,Great Recordings of the Century: Paganini's 24 Caprices,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,340.0,Liszt - 12 Études D'Execution Transcendante,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,341.0,"Great Recordings of the Century - Shubert: Schwanengesang, 4 Lieder",270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,342.0,"Locatelli: Concertos for Violin, Strings and Continuo, Vol. 3",271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,343.0,Respighi:Pines of Rome,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,344.0,Schubert: The Late String Quartets & String Quintet (3 CD's),272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,345.0,Monteverdi: L'Orfeo,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,346.0,Mozart: Chamber Music,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Album,347.0,Koyaanisqatsi (Soundtrack from the Motion Picture),275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,1.0,AC/DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,2.0,Accept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,3.0,Aerosmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,4.0,Alanis Morissette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,5.0,Alice In Chains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,6.0,Antônio Carlos Jobim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,7.0,Apocalyptica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,8.0,Audioslave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,9.0,BackBeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,10.0,Billy Cobham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,11.0,Black Label Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,12.0,Black Sabbath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,13.0,Body Count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,14.0,Bruce Dickinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,15.0,Buddy Guy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,16.0,Caetano Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,17.0,Chico Buarque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,18.0,Chico Science & Nação Zumbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,19.0,Cidade Negra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,20.0,Cláudio Zoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,21.0,Various Artists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,22.0,Led Zeppelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,23.0,Frank Zappa & Captain Beefheart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,24.0,Marcos Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,25.0,Milton Nascimento & Bebeto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,26.0,Azymuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,27.0,Gilberto Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,28.0,João Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,29.0,Bebel Gilberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,30.0,Jorge Vercilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,31.0,Baby Consuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,32.0,Ney Matogrosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,33.0,Luiz Melodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,34.0,Nando Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,35.0,Pedro Luís & A Parede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,36.0,O Rappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,37.0,Ed Motta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,38.0,Banda Black Rio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,39.0,Fernanda Porto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,40.0,Os Cariocas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,41.0,Elis Regina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,42.0,Milton Nascimento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,43.0,A Cor Do Som,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,44.0,Kid Abelha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,45.0,Sandra De Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,46.0,Jorge Ben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,47.0,Hermeto Pascoal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,48.0,Barão Vermelho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,49.0,"Edson, DJ Marky & DJ Patife Featuring Fernanda Porto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,50.0,Metallica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,51.0,Queen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,52.0,Kiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,53.0,Spyro Gyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,54.0,Green Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,55.0,David Coverdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,56.0,Gonzaguinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,57.0,Os Mutantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,58.0,Deep Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,59.0,Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,60.0,Santana Feat. Dave Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,61.0,Santana Feat. Everlast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,62.0,Santana Feat. Rob Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,63.0,Santana Feat. Lauryn Hill & Cee-Lo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,64.0,Santana Feat. The Project G&B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,65.0,Santana Feat. Maná,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,66.0,Santana Feat. Eagle-Eye Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,67.0,Santana Feat. Eric Clapton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,68.0,Miles Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,69.0,Gene Krupa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,70.0,Toquinho & Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,71.0,Vinícius De Moraes & Baden Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,72.0,Vinícius De Moraes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,73.0,Vinícius E Qurteto Em Cy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,74.0,Vinícius E Odette Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,75.0,"Vinicius, Toquinho & Quarteto Em Cy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,76.0,Creedence Clearwater Revival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,77.0,Cássia Eller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,78.0,Def Leppard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,79.0,Dennis Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,80.0,Djavan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,81.0,Eric Clapton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,82.0,Faith No More,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,83.0,Falamansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,84.0,Foo Fighters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,85.0,Frank Sinatra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,86.0,Funk Como Le Gusta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,87.0,Godsmack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,88.0,Guns N' Roses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,89.0,Incognito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,90.0,Iron Maiden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,91.0,James Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,92.0,Jamiroquai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,93.0,JET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,94.0,Jimi Hendrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,95.0,Joe Satriani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,96.0,Jota Quest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,97.0,João Suplicy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,98.0,Judas Priest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,99.0,Legião Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,100.0,Lenny Kravitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,101.0,Lulu Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,102.0,Marillion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,103.0,Marisa Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,104.0,Marvin Gaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,105.0,Men At Work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,106.0,Motörhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,107.0,Motörhead & Girlschool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,108.0,Mônica Marianno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,109.0,Mötley Crüe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,110.0,Nirvana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,111.0,O Terço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,112.0,Olodum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,113.0,Os Paralamas Do Sucesso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,114.0,Ozzy Osbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,115.0,Page & Plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,116.0,Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,117.0,Paul D'Ianno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,118.0,Pearl Jam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,119.0,Peter Tosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,120.0,Pink Floyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,121.0,Planet Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artist,,,122.0,R.E.M. Feat. Kate Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
